prop_id,prop_type,province,city,location,bedrooms,bathrooms,area,purpose,date_added,price,pprice
859,Flat,Sindh,Karachi,"Korangi, Karachi, Sindh",2,2,84 Sq. Yd.,For Sale,6/29/2023,PKR44 Lakh,440000000
860,Flat,Sindh,Karachi,"Korangi, Karachi, Sindh",2,2,60 Sq. Yd.,For Sale,6/29/2023,PKR32 Lakh,320000000
861,Flat,Sindh,Karachi,"Korangi, Karachi, Sindh",2,2,60 Sq. Yd.,For Sale,6/29/2023,PKR21 Lakh,210000000
862,House,Sindh,Karachi,"Zamzama, Karachi, Sindh",5,5,350 Sq. Yd.,For Sale,6/29/2023,PKR23.25 Crore,232500000
863,Flat,Sindh,Karachi,"Korangi, Karachi, Sindh",2,2,50 Sq. Yd.,For Sale,6/29/2023,PKR21 Lakh,210000000
864,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,4,350 Sq. Yd.,For Sale,6/29/2023,PKR6.4 Crore,64000000
865,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",2,1,133 Sq. Yd.,For Sale,6/29/2023,PKR4.5 Crore,45000000
866,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,3,243 Sq. Yd.,For Sale,6/29/2023,PKR7.35 Crore,73500000
867,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",2,2,182 Sq. Yd.,For Sale,6/29/2023,PKR6 Crore,60000000
868,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,6/29/2023,PKR3.5 Crore,35000000
869,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,4,300 Sq. Yd.,For Sale,6/29/2023,PKR6.3 Crore,63000000
870,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,9,500 Sq. Yd.,For Sale,6/29/2023,PKR15 Crore,150000000
871,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",6,5,500 Sq. Yd.,For Sale,6/29/2023,PKR4.1 Crore,41000000
872,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,6,500 Sq. Yd.,For Sale,07/11/2023,PKR14.25 Crore,142500000
873,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,5,500 Sq. Yd.,For Sale,07/11/2023,PKR16.5 Crore,165000000
874,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",6,5,500 Sq. Yd.,For Sale,07/11/2023,PKR5.5 Crore,55000000
875,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",8,7,600 Sq. Yd.,For Sale,07/04/2023,PKR13.5 Crore,135000000
876,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",5,4,200 Sq. Yd.,For Sale,07/04/2023,PKR2.2 Crore,22000000
877,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,4,216 Sq. Yd.,For Sale,07/04/2023,PKR1.47 Crore,14700000
878,House,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",3,3,240 Sq. Yd.,For Sale,07/04/2023,PKR3.5 Crore,35000000
879,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,125 Sq. Yd.,For Sale,07/04/2023,PKR1.38 Crore,13800000
880,Flat,Sindh,Karachi,"Malir, Karachi, Sindh",4,3,250 Sq. Yd.,For Sale,6/30/2023,PKR3.2 Crore,32000000
881,Flat,Sindh,Karachi,"Malir Link To Super Highway, Karachi, Sindh",4,3,250 Sq. Yd.,For Sale,6/30/2023,PKR3.2 Crore,32000000
882,Flat,Sindh,Karachi,"Korangi, Karachi, Sindh",1,2,50 Sq. Yd.,For Sale,6/29/2023,PKR20 Lakh,200000000
883,House,Sindh,Karachi,"Navy Housing Scheme Karsaz, Karachi, Sindh",5,5,350 Sq. Yd.,For Sale,6/29/2023,PKR13 Crore,130000000
884,Flat,Sindh,Karachi,"Korangi, Karachi, Sindh",3,3,84 Sq. Yd.,For Sale,6/29/2023,PKR44 Lakh,440000000
885,Flat,Sindh,Karachi,"Korangi, Karachi, Sindh",1,2,50 Sq. Yd.,For Sale,6/29/2023,PKR23 Lakh,230000000
886,Flat,Sindh,Karachi,"Korangi, Karachi, Sindh",1,2,50 Sq. Yd.,For Sale,6/29/2023,PKR21 Lakh,210000000
887,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,4,250 Sq. Yd.,For Sale,6/29/2023,PKR3.15 Crore,31500000
888,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,156 Sq. Yd.,For Sale,6/29/2023,PKR59 Lakh,590000000
889,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,106 Sq. Yd.,For Sale,6/29/2023,PKR67 Lakh,670000000
890,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,152 Sq. Yd.,For Sale,6/29/2023,PKR1.8 Crore,18000000
891,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,125 Sq. Yd.,For Sale,6/29/2023,PKR1.15 Crore,11500000
892,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,6/29/2023,PKR1.4 Crore,14000000
893,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",5,4,350 Sq. Yd.,For Sale,6/29/2023,PKR1.97 Crore,19700000
894,House,Sindh,Karachi,"Scheme 33, Karachi, Sindh",6,4,120 Sq. Yd.,For Sale,6/29/2023,PKR2.5 Crore,25000000
895,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,161 Sq. Yd.,For Sale,07/11/2023,PKR59 Lakh,590000000
896,Flat,Sindh,Karachi,"Falaknaz Dynasty, Karachi, Sindh",2,2,120 Sq. Yd.,For Sale,07/11/2023,PKR92 Lakh,920000000
897,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,5,500 Sq. Yd.,For Sale,07/11/2023,PKR10.9 Crore,109000000
898,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,3,356 Sq. Yd.,For Sale,07/11/2023,PKR6.6 Crore,66000000
899,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,07/11/2023,PKR1.5 Crore,15000000
900,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",8,7,600 Sq. Yd.,For Sale,07/04/2023,PKR20 Crore,200000000
901,Flat,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",3,2,159 Sq. Yd.,For Sale,07/04/2023,PKR1.85 Crore,18500000
902,Flat,Sindh,Karachi,"Naya Nazimabad, Karachi, Sindh",2,2,139 Sq. Yd.,For Sale,07/04/2023,PKR1.62 Crore,16200000
903,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,4,"1,000 Sq. Yd.",For Sale,07/04/2023,PKR22 Crore,220000000
904,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",7,6,500 Sq. Yd.,For Sale,07/04/2023,PKR12.75 Crore,127500000
905,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,106 Sq. Yd.,For Sale,6/28/2023,PKR75 Lakh,750000000
906,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,6/28/2023,PKR2.16 Crore,21600000
907,Flat,Sindh,Karachi,"Korangi, Karachi, Sindh",1,2,50 Sq. Yd.,For Sale,6/29/2023,PKR21 Lakh,210000000
908,House,Sindh,Karachi,"Clifton, Karachi, Sindh",3,3,300 Sq. Yd.,For Sale,6/29/2023,PKR6.26 Crore,62600000
909,House,Sindh,Karachi,"Clifton, Karachi, Sindh",5,5,500 Sq. Yd.,For Sale,6/29/2023,PKR12 Crore,120000000
910,House,Sindh,Karachi,"Clifton, Karachi, Sindh",5,5,400 Sq. Yd.,For Sale,6/29/2023,PKR7 Crore,70000000
911,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,6,666 Sq. Yd.,For Sale,6/29/2023,PKR29 Crore,290000000
912,House,Sindh,Karachi,"Scheme 33, Karachi, Sindh",5,4,120 Sq. Yd.,For Sale,6/29/2023,PKR1.9 Crore,19000000
913,House,Sindh,Karachi,"Scheme 33, Karachi, Sindh",6,4,120 Sq. Yd.,For Sale,6/29/2023,PKR2.15 Crore,21500000
914,House,Sindh,Karachi,"Scheme 33, Karachi, Sindh",6,4,120 Sq. Yd.,For Sale,6/29/2023,PKR2.15 Crore,21500000
915,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,6/29/2023,PKR1.5 Crore,15000000
916,House,Sindh,Karachi,"Gadap Town, Karachi, Sindh",6,6,400 Sq. Yd.,For Sale,6/29/2023,PKR5.8 Crore,58000000
917,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,4,120 Sq. Yd.,For Sale,6/29/2023,PKR6.15 Crore,61500000
918,House,Sindh,Karachi,"Malir, Karachi, Sindh",5,5,500 Sq. Yd.,For Sale,6/29/2023,PKR8.35 Crore,83500000
919,House,Sindh,Karachi,"Malir, Karachi, Sindh",4,4,350 Sq. Yd.,For Sale,6/29/2023,PKR7.7 Crore,77000000
920,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,3,167 Sq. Yd.,For Sale,07/11/2023,PKR2.65 Crore,26500000
921,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,07/11/2023,PKR1.78 Crore,17800000
922,Flat,Sindh,Karachi,"Shaheed Millat Road, Karachi, Sindh",3,2,133 Sq. Yd.,For Sale,07/11/2023,PKR3.5 Crore,35000000
923,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",5,5,250 Sq. Yd.,For Sale,07/11/2023,PKR2.55 Crore,25500000
924,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,5,"1,000 Sq. Yd.",For Sale,07/11/2023,PKR26 Crore,260000000
925,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",7,6,500 Sq. Yd.,For Sale,07/04/2023,PKR11.75 Crore,117500000
926,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,5,500 Sq. Yd.,For Sale,07/04/2023,PKR20 Crore,200000000
927,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,6,500 Sq. Yd.,For Sale,07/04/2023,PKR22 Crore,220000000
928,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",3,3,144 Sq. Yd.,For Sale,07/04/2023,PKR2.3 Crore,23000000
929,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,125 Sq. Yd.,For Sale,07/04/2023,PKR1.35 Crore,13500000
930,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,3,356 Sq. Yd.,For Sale,6/27/2023,PKR6.25 Crore,62500000
931,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,249 Sq. Yd.,For Sale,6/30/2023,PKR3.2 Crore,32000000
932,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,7,"2,000 Sq. Yd.",For Sale,6/29/2023,PKR65 Crore,650000000
933,Flat,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",2,2,78 Sq. Yd.,For Sale,6/29/2023,PKR72 Lakh,720000000
934,Flat,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",2,2,78 Sq. Yd.,For Sale,6/29/2023,PKR72 Lakh,720000000
935,Flat,Sindh,Karachi,"Federal B Area, Karachi, Sindh",4,3,178 Sq. Yd.,For Sale,6/29/2023,PKR1.7 Crore,17000000
936,Lower Portion,Sindh,Karachi,"North Nazimabad, Karachi, Sindh",3,3,220 Sq. Yd.,For Sale,6/29/2023,PKR2.4 Crore,24000000
937,House,Sindh,Karachi,"Malir, Karachi, Sindh",5,5,500 Sq. Yd.,For Sale,6/29/2023,PKR8.8 Crore,88000000
938,House,Sindh,Karachi,"Malir, Karachi, Sindh",5,5,500 Sq. Yd.,For Sale,6/29/2023,PKR8.55 Crore,85500000
939,House,Sindh,Karachi,"Malir, Karachi, Sindh",5,5,500 Sq. Yd.,For Sale,6/29/2023,PKR11.5 Crore,115000000
940,House,Sindh,Karachi,"Malir, Karachi, Sindh",4,4,350 Sq. Yd.,For Sale,6/29/2023,PKR7.55 Crore,75500000
941,House,Sindh,Karachi,"Malir, Karachi, Sindh",5,4,350 Sq. Yd.,For Sale,6/29/2023,PKR9 Crore,90000000
942,Upper Portion,Sindh,Karachi,"Tipu Sultan Road, Karachi, Sindh",4,4,278 Sq. Yd.,For Sale,6/29/2023,PKR5.2 Crore,52000000
943,Flat,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",2,3,106 Sq. Yd.,For Sale,6/27/2023,PKR85 Lakh,850000000
944,Flat,Sindh,Karachi,"North Karachi, Karachi, Sindh",2,2,94 Sq. Yd.,For Sale,6/29/2023,PKR48 Lakh,480000000
945,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,6,"1,000 Sq. Yd.",For Sale,07/11/2023,PKR38.5 Crore,385000000
946,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,5,500 Sq. Yd.,For Sale,07/11/2023,PKR9.5 Crore,95000000
947,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,5,500 Sq. Yd.,For Sale,07/11/2023,PKR9.75 Crore,97500000
948,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,5,"1,000 Sq. Yd.",For Sale,07/11/2023,PKR26 Crore,260000000
949,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,6,500 Sq. Yd.,For Sale,07/11/2023,PKR16.5 Crore,165000000
950,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",4,4,167 Sq. Yd.,For Sale,07/04/2023,PKR2.95 Crore,29500000
951,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,6,600 Sq. Yd.,For Sale,07/04/2023,PKR18.5 Crore,185000000
954,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,500 Sq. Yd.,For Sale,6/30/2023,PKR9.5 Crore,95000000
955,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,300 Sq. Yd.,For Sale,6/30/2023,PKR3.8 Crore,38000000
956,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,5,500 Sq. Yd.,For Sale,6/29/2023,PKR10 Crore,100000000
957,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,6,"1,000 Sq. Yd.",For Sale,6/29/2023,PKR13 Crore,130000000
958,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,4,150 Sq. Yd.,For Sale,6/29/2023,PKR5.5 Crore,55000000
959,House,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",4,4,120 Sq. Yd.,For Sale,6/29/2023,PKR2.5 Crore,25000000
960,Flat,Sindh,Karachi,"Scheme 33, Karachi, Sindh",2,3,72 Sq. Yd.,For Sale,6/29/2023,PKR57 Lakh,570000000
961,Flat,Sindh,Karachi,"Scheme 33, Karachi, Sindh",2,2,72 Sq. Yd.,For Sale,6/29/2023,PKR57 Lakh,570000000
962,Flat,Sindh,Karachi,"Scheme 33, Karachi, Sindh",2,3,72 Sq. Yd.,For Sale,6/29/2023,PKR57 Lakh,570000000
963,Flat,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",2,3,72 Sq. Yd.,For Sale,6/29/2023,PKR57 Lakh,570000000
964,Flat,Sindh,Karachi,"Scheme 33, Karachi, Sindh",2,2,72 Sq. Yd.,For Sale,6/29/2023,PKR57 Lakh,570000000
965,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,6,500 Sq. Yd.,For Sale,07/11/2023,PKR17.5 Crore,175000000
966,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,6,500 Sq. Yd.,For Sale,07/11/2023,PKR19 Crore,190000000
967,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,3,182 Sq. Yd.,For Sale,6/27/2023,PKR7.2 Crore,72000000
968,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",6,5,272 Sq. Yd.,For Sale,07/11/2023,PKR3.75 Crore,37500000
969,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,3,272 Sq. Yd.,For Sale,07/11/2023,PKR7.25 Crore,72500000
970,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,152 Sq. Yd.,For Sale,07/04/2023,PKR1.45 Crore,14500000
971,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,4,350 Sq. Yd.,For Sale,07/04/2023,PKR2.04 Crore,20400000
972,House,Sindh,Karachi,"Malir, Karachi, Sindh",3,3,120 Sq. Yd.,For Sale,07/04/2023,PKR2.21 Crore,22100000
973,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,3,139 Sq. Yd.,For Sale,07/04/2023,PKR1.78 Crore,17800000
974,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,6,500 Sq. Yd.,For Sale,07/04/2023,PKR16 Crore,160000000
975,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",5,4,125 Sq. Yd.,For Sale,6/30/2023,PKR1.7 Crore,17000000
976,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",6,5,272 Sq. Yd.,For Sale,6/30/2023,PKR3.25 Crore,32500000
977,House,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",4,4,120 Sq. Yd.,For Sale,6/29/2023,PKR2.5 Crore,25000000
978,Upper Portion,Sindh,Karachi,"Gulberg Town, Karachi, Sindh",3,3,120 Sq. Yd.,For Sale,6/29/2023,PKR90 Lakh,900000000
979,House,Sindh,Karachi,"Gulshan-e-Iqbal Town, Karachi, Sindh",6,6,500 Sq. Yd.,For Sale,6/29/2023,PKR10.5 Crore,105000000
980,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,6,"1,000 Sq. Yd.",For Sale,6/29/2023,PKR18 Crore,180000000
981,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",10,8,600 Sq. Yd.,For Sale,6/29/2023,PKR13 Crore,130000000
982,Flat,Sindh,Karachi,"Nazimabad, Karachi, Sindh",2,2,117 Sq. Yd.,For Sale,6/28/2023,PKR98 Lakh,980000000
983,House,Sindh,Karachi,"Scheme 33, Karachi, Sindh",6,6,400 Sq. Yd.,For Sale,6/29/2023,PKR6.4 Crore,64000000
984,Upper Portion,Sindh,Karachi,"North Karachi, Karachi, Sindh",3,2,120 Sq. Yd.,For Sale,6/27/2023,PKR85 Lakh,850000000
985,House,Sindh,Karachi,"North Karachi, Karachi, Sindh",6,4,120 Sq. Yd.,For Sale,6/27/2023,PKR1.95 Crore,19500000
986,Lower Portion,Sindh,Karachi,"North Karachi, Karachi, Sindh",2,2,120 Sq. Yd.,For Sale,6/29/2023,PKR76 Lakh,760000000
987,House,Sindh,Karachi,"North Karachi, Karachi, Sindh",6,6,288 Sq. Yd.,For Sale,6/29/2023,PKR4.9 Crore,49000000
988,House,Sindh,Karachi,"North Karachi, Karachi, Sindh",6,8,240 Sq. Yd.,For Sale,6/27/2023,PKR7.7 Crore,77000000
989,Flat,Sindh,Karachi,"North Karachi, Karachi, Sindh",2,2,72 Sq. Yd.,For Sale,6/27/2023,PKR46 Lakh,460000000
990,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",5,5,272 Sq. Yd.,For Sale,07/11/2023,PKR3 Crore,30000000
991,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,35 Sq. Yd.,For Sale,07/11/2023,PKR27.84 Lakh,278400000
992,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,500 Sq. Yd.,For Sale,07/11/2023,PKR7.7 Crore,77000000
993,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,07/11/2023,PKR7 Crore,70000000
994,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,35 Sq. Yd.,For Sale,07/11/2023,PKR27.84 Lakh,278400000
995,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,07/04/2023,PKR1.42 Crore,14200000
996,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",4,4,350 Sq. Yd.,For Sale,07/04/2023,PKR1.9 Crore,19000000
997,Flat,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",2,2,106 Sq. Yd.,For Sale,07/04/2023,PKR67 Lakh,670000000
998,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,350 Sq. Yd.,For Sale,07/04/2023,PKR1.88 Crore,18800000
999,House,Sindh,Karachi,"KN Gohar Green City, Karachi, Sindh",5,7,380 Sq. Yd.,For Sale,07/04/2023,PKR4.4 Crore,44000000
1000,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,3,450 Sq. Yd.,For Sale,6/30/2023,PKR8.99 Crore,89900000
1001,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,5,300 Sq. Yd.,For Sale,6/30/2023,PKR6.3 Crore,63000000
1002,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,9,"1,000 Sq. Yd.",For Sale,6/29/2023,PKR30 Crore,300000000
1003,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,2,100 Sq. Yd.,For Sale,6/29/2023,PKR1.3 Crore,13000000
1004,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,3,127 Sq. Yd.,For Sale,6/29/2023,PKR1.5 Crore,15000000
1005,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,5,500 Sq. Yd.,For Sale,6/29/2023,PKR8.75 Crore,87500000
1006,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,5,500 Sq. Yd.,For Sale,6/29/2023,PKR13.75 Crore,137500000
1007,House,Sindh,Karachi,"North Karachi, Karachi, Sindh",6,6,120 Sq. Yd.,For Sale,6/27/2023,PKR2.25 Crore,22500000
1008,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",2,2,106 Sq. Yd.,For Sale,6/29/2023,PKR1.4 Crore,14000000
1009,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",2,2,100 Sq. Yd.,For Sale,6/29/2023,PKR1.6 Crore,16000000
1010,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,4,100 Sq. Yd.,For Sale,6/29/2023,PKR3.95 Crore,39500000
1011,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,3,128 Sq. Yd.,For Sale,6/29/2023,PKR2 Crore,20000000
1012,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",2,2,106 Sq. Yd.,For Sale,6/29/2023,PKR1.15 Crore,11500000
1013,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",5,3,306 Sq. Yd.,For Sale,6/29/2023,PKR3.5 Crore,35000000
1014,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,3,100 Sq. Yd.,For Sale,6/29/2023,PKR3.9 Crore,39000000
1015,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,235 Sq. Yd.,For Sale,07/11/2023,PKR1.4 Crore,14000000
1016,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,3,100 Sq. Yd.,For Sale,07/11/2023,PKR4 Crore,40000000
1017,House,Sindh,Karachi,"Malir, Karachi, Sindh",5,5,500 Sq. Yd.,For Sale,07/11/2023,PKR8.5 Crore,85000000
1018,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,300 Sq. Yd.,For Sale,07/11/2023,PKR4.05 Crore,40500000
1019,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,07/11/2023,PKR7.45 Crore,74500000
1020,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,6,500 Sq. Yd.,For Sale,07/04/2023,PKR8.4 Crore,84000000
1021,House,Sindh,Karachi,"North Karachi, Karachi, Sindh",6,6,288 Sq. Yd.,For Sale,07/04/2023,PKR3.6 Crore,36000000
1022,House,Sindh,Karachi,"North Karachi, Karachi, Sindh",2,4,80 Sq. Yd.,For Sale,07/04/2023,PKR1.35 Crore,13500000
1023,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,125 Sq. Yd.,For Sale,07/04/2023,PKR1.4 Crore,14000000
1024,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",5,5,350 Sq. Yd.,For Sale,07/04/2023,PKR1.95 Crore,19500000
1025,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",5,4,350 Sq. Yd.,For Sale,6/30/2023,PKR2.1 Crore,21000000
1026,Flat,Sindh,Karachi,"Malir, Karachi, Sindh",3,3,244 Sq. Yd.,For Sale,6/30/2023,PKR3.4 Crore,34000000
1030,House,Sindh,Karachi,"Jamshed Town, Karachi, Sindh",5,4,244 Sq. Yd.,For Sale,6/29/2023,PKR3.85 Crore,38500000
1031,House,Sindh,Karachi,"Bahria Town Karachi, Karachi, Sindh",3,3,125 Sq. Yd.,For Sale,6/29/2023,PKR1.5 Crore,15000000
1032,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",4,4,200 Sq. Yd.,For Sale,6/29/2023,PKR1.85 Crore,18500000
1033,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",2,2,122 Sq. Yd.,For Sale,6/29/2023,PKR1.25 Crore,12500000
1034,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",2,2,106 Sq. Yd.,For Sale,6/29/2023,PKR1.35 Crore,13500000
1035,Flat,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",4,3,267 Sq. Yd.,For Sale,6/29/2023,PKR4.15 Crore,41500000
1036,Lower Portion,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",3,3,200 Sq. Yd.,For Sale,6/29/2023,PKR1.7 Crore,17000000
1037,Flat,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",2,2,100 Sq. Yd.,For Sale,6/29/2023,PKR86 Lakh,860000000
1038,House,Sindh,Karachi,"DHA Defence, Karachi, Sindh",6,7,"1,000 Sq. Yd.",For Sale,6/29/2023,PKR22 Crore,220000000
1039,House,Sindh,Karachi,"Gulistan-e-Jauhar, Karachi, Sindh",6,6,240 Sq. Yd.,For Sale,6/29/2023,PKR5.25 Crore,52500000
1040,House,Sindh,Karachi,"Cantt, Karachi, Sindh",5,5,375 Sq. Yd.,For Sale,07/11/2023,PKR7.25 Crore,72500000
1041,House,Sindh,Karachi,"Cantt, Karachi, Sindh",6,5,500 Sq. Yd.,For Sale,07/11/2023,PKR7.75 Crore,77500000
1042,House,Sindh,Karachi,"Cantt, Karachi, Sindh",6,5,427 Sq. Yd.,For Sale,07/11/2023,PKR8.5 Crore,85000000
1043,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",4,3,289 Sq. Yd.,For Sale,07/11/2023,PKR3.6 Crore,36000000
1044,Flat,Sindh,Karachi,"Cantt, Karachi, Sindh",3,3,286 Sq. Yd.,For Sale,07/11/2023,PKR4 Crore,40000000
1045,House,Sindh,Karachi,"Scheme 33, Karachi, Sindh",6,4,120 Sq. Yd.,For Sale,07/04/2023,PKR2.2 Crore,22000000
1046,Flat,Sindh,Karachi,"DHA Defence, Karachi, Sindh",3,2,106 Sq. Yd.,For Sale,07/04/2023,PKR79 Lakh,790000000
